"OrderID","OrderDate","CustomerName","Email","PhoneNumber","AddressLine1","City","Country","Postcode","LoyaltyCard","CoffeeType","RoastType","Size","UnitPrice","PricePer100g","Profit","Quantity","TotalPrice","TotalProfit"
CVA-64996-969,"6/24/2020",Cordy Odgaard,codgaardh9@nsw.gov.au,+1 (503) 203-1484,"5 Florence Court",Portland,United States,"97296",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,6,77.69999999999999,6.993
XTH-67276-442,"3/3/2019",Bertine Byrd,bbyrdha@4shared.com,N/A,"3482 Morning Circle",Las Vegas,United States,"89115",Loyality Card,Coffee Type,Roast Type,"2.5",33.465,Price per 100g,4.35045,4,133.86,17.4018
PVU-02950-470,"1/28/2021",Nelie Garnson,N/A,+44 (141) 640-7113,"821 Annamark Park",Merton,United Kingdom,SW19,Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,1,12.15,1.3365
XSN-26809-910,"6/28/2020",Dianne Chardin,dchardinhc@nhs.uk,N/A,"6495 Warrior Point",Ballybofey,Ireland,V23,Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
UDN-88321-005,"7/5/2020",Hailee Radbone,hradbonehd@newsvine.com,+1 (415) 968-9559,"265 Maple Parkway",San Francisco,United States,"94159",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,5,35.85,2.1510000000000002
EXP-21628-670,"3/2/2019",Wallis Bernth,wbernthhe@miitbeian.gov.cn,+1 (412) 597-3861,"5 Ramsey Plaza",Pittsburgh,United States,"15274",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,3,77.625,6.98625
VGM-24161-361,"5/1/2022",Byron Acarson,bacarsonhf@cnn.com,+1 (713) 418-6385,"0 Bay Center",Houston,United States,"77281",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
PKN-19556-918,"4/29/2022",Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,"7246 Green Pass",Castlerea,Ireland,F45,Loyality Card,Coffee Type,Roast Type,"0.2",4.455,Price per 100g,0.49005,6,26.73,2.9402999999999997
PKN-19556-918,"4/29/2022",Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,"7246 Green Pass",Castlerea,Ireland,F45,Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,4,31.08,4.0404
PKN-19556-918,"4/29/2022",Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,"7246 Green Pass",Castlerea,Ireland,F45,Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,1,2.985,0.26865
PKN-19556-918,"4/29/2022",Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,"7246 Green Pass",Castlerea,Ireland,F45,Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,5,102.92500000000001,6.1755
DXQ-44537-297,"8/6/2020",Marjorie Yoxen,myoxenhk@google.com,+1 (213) 241-8051,"84 Oak Valley Drive",Los Angeles,United States,"90005",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,4,35.64,3.9204
BPC-54727-307,"12/21/2019",Gaspar McGavin,gmcgavinhl@histats.com,+1 (570) 745-7589,"573 Anhalt Park",Wilkes Barre,United States,"18706",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,4,47.8,2.868
KSH-47717-456,"4/19/2020",Lindy Uttermare,luttermarehm@engadget.com,+1 (817) 793-6871,"77 Lake View Road",Denton,United States,"76205",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,3,43.650000000000006,5.6745
ANK-59436-446,"1/17/2022",Eal D'Ambrogio,edambrogiohn@techcrunch.com,+1 (816) 196-1729,"32 Darwin Court",Lees Summit,United States,"64082",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,4,35.64,3.9204
AYY-83051-752,"1/22/2019",Carolee Winchcombe,cwinchcombeho@jiathis.com,+1 (501) 772-4397,"687 Bluestem Point",Little Rock,United States,"72209",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,6,95.1,12.363000000000001
CSW-59644-267,"2/28/2020",Benedikta Paumier,bpaumierhp@umn.edu,+353 (777) 856-8236,"319 Carioca Alley",Ballisodare,Ireland,E45,Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,1,31.625,3.47875
ITY-92466-909,"8/7/2019",Neville Piatto,N/A,+353 (573) 561-9754,"118 Vermont Junction",Daingean,Ireland,E91,Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,3,77.625,6.98625
IGW-04801-466,"5/15/2021",Jeno Capey,jcapeyhr@bravesites.com,+1 (814) 974-7878,"9 Evergreen Circle",Erie,United States,"16534",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,1,3.885,0.50505
LJN-34281-921,"12/17/2021",Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,"407 Roth Circle",Columbus,United States,"43240",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,5,137.425,8.2455
BWZ-46364-547,"9/9/2021",Yardley Basill,ybasillht@theguardian.com,+1 (412) 297-2806,"10675 Loomis Place",Pittsburgh,United States,"15255",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,3,35.849999999999994,2.151
SBC-95710-706,"2/19/2020",Maggy Baistow,mbaistowhu@i2i.jp,+44 (876) 508-3376,"9531 Dexter Drive",Ford,United Kingdom,GL54,Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,2,8.25,0.9075
WRN-55114-031,"6/29/2020",Courtney Pallant,cpallanthv@typepad.com,N/A,"117 American Ash Crossing",Dallas,United States,"75260",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,3,102.465,11.27115
TZU-64255-831,"5/13/2022",Marne Mingey,N/A,+1 (786) 445-8879,"7 South Parkway",Miami,United States,"33233",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,2,41.17,2.4702
JVF-91003-729,"10/2/2020",Denny O' Ronan,dohx@redcross.org,+1 (325) 276-3690,"92 Kingsford Court",San Angelo,United States,"76905",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,3,68.655,6.17895
MVB-22135-665,"12/2/2021",Dottie Rallin,drallinhy@howstuffworks.com,+1 (518) 981-1531,"13617 Harbort Lane",Albany,United States,"12205",Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,1,9.95,0.8955
CKS-47815-571,"11/2/2021",Ardith Chill,achillhz@epa.gov,+44 (411) 344-1320,"677 Bartillon Avenue",Thorpe,United Kingdom,BD23,Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,3,28.53,3.7089
OAW-17338-101,"2/23/2020",Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,"407 Roth Circle",Columbus,United States,"43240",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,6,16.11,0.9665999999999999
ALP-37623-536,"7/3/2020",Charmane Denys,cdenysi1@is.gd,+44 (341) 297-2539,"480 Shopko Street",Carlton,United Kingdom,DL8,Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,6,95.1,12.363000000000001
WMU-87639-108,"2/11/2019",Cecily Stebbings,cstebbingsi2@drupal.org,+1 (951) 986-4062,"6 Green Ridge Drive",Corona,United States,"92883",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,1,5.37,0.3222
USN-44968-231,"9/10/2020",Giana Tonnesen,N/A,+1 (202) 931-2413,"041 Lighthouse Bay Center",Washington,United States,"20436",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,4,47.8,2.868
YZG-20575-451,"3/2/2020",Rhetta Zywicki,rzywickii4@ifeng.com,N/A,"18 Ruskin Plaza",Ballinteer,Ireland,D6W,Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,4,63.4,8.242
HTH-52867-812,"6/28/2021",Almeria Burgett,aburgetti5@moonfruit.com,+1 (419) 372-4746,"50879 Reindahl Road",Toledo,United States,"43610",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,4,103.5,9.315
FWU-44971-444,"1/11/2019",Marvin Malloy,mmalloyi6@seattletimes.com,+1 (202) 284-7115,"2 Ohio Drive",Washington,United States,"20088",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,3,68.655,6.17895
EQI-82205-066,"9/20/2019",Maxim McParland,mmcparlandi7@w3.org,N/A,"17 Valley Edge Terrace",Cedar Rapids,United States,"52405",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,1.3731,2,45.77,2.7462
NAR-00747-074,"10/16/2021",Sylas Jennaroy,sjennaroyi8@purevolume.com,N/A,"22 South Court",Aurora,United States,"80045",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,4,51.8,6.734
JYR-22052-185,"1/1/2020",Wren Place,wplacei9@wsj.com,+1 (408) 106-8863,"9 Artisan Avenue",Sunnyvale,United States,"94089",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,2,13.5,1.215
XKO-54097-932,"3/10/2022",Janella Millett,jmillettik@addtoany.com,+1 (919) 302-3228,"3 Novick Alley",Durham,United States,"27717",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,3,24.75,2.7225
HXA-72415-025,"5/12/2022",Dollie Gadsden,dgadsdenib@google.com.hk,+353 (847) 447-7835,"70 Ludington Terrace",Cluain Meala,Ireland,E91,Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,2,45.77,4.1193
MJF-20065-335,"9/10/2020",Val Wakelin,vwakelinic@unesco.org,+1 (517) 163-7746,"2003 Muir Lane",Lansing,United States,"48930",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,6,53.46,5.880599999999999
GFI-83300-059,"10/16/2021",Annie Campsall,acampsallid@zimbio.com,+1 (713) 339-5547,"52003 Burning Wood Plaza",Houston,United States,"77281",Loyality Card,Coffee Type,Roast Type,"0.2",3.375,Price per 100g,0.30375,6,20.25,1.8225000000000002
WJR-51493-682,"6/17/2021",Shermy Moseby,smosebyie@stanford.edu,N/A,"463 Mandrake Terrace",Murfreesboro,United States,"37131",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,5,148.925,19.36025
SHP-55648-472,"3/30/2019",Corrie Wass,cwassif@prweb.com,N/A,"9978 Monterey Crossing",Charleston,United States,"25362",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,6,67.5,6.074999999999999
HYR-03455-684,"12/19/2021",Ira Sjostrom,isjostromig@pbs.org,+1 (814) 359-4610,"68502 Stoughton Court",Erie,United States,"16534",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,6,72.9,8.019
HYR-03455-684,"12/19/2021",Ira Sjostrom,isjostromig@pbs.org,+1 (814) 359-4610,"68502 Stoughton Court",Erie,United States,"16534",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,2,7.77,1.0101
HUG-52766-375,"6/5/2020",Jermaine Branchett,jbranchettii@bravesites.com,+1 (806) 376-6144,"55287 Atwood Alley",Lubbock,United States,"79491",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,4,91.54,8.2386
DAH-46595-917,"9/12/2021",Nissie Rudland,nrudlandij@blogs.com,+353 (445) 224-6111,"60371 Doe Crossing Place",Gorey,Ireland,Y25,Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,6,59.699999999999996,5.372999999999999
VEM-79839-466,"3/16/2022",Janella Millett,jmillettik@addtoany.com,+1 (919) 302-3228,"3 Novick Alley",Durham,United States,"27717",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,5,137.425,8.2455
OWH-11126-533,"12/21/2021",Ferdie Tourry,ftourryil@google.de,+1 (843) 243-1686,"9422 Forest Dale Circle",Florence,United States,"29505",Loyality Card,Coffee Type,Roast Type,"2.5",33.465,Price per 100g,4.35045,2,66.93,8.7009
UMT-26130-151,"5/21/2019",Cecil Weatherall,cweatherallim@toplist.cz,+1 (315) 335-0182,"218 5th Plaza",Syracuse,United States,"13205",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,3,13.095,1.70235
JKA-27899-806,"10/26/2021",Gale Heindrick,gheindrickin@usda.gov,+1 (229) 111-7292,"37 Schiller Place",Lawrenceville,United States,"30245",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,5,59.75,3.585
ULU-07744-724,"3/26/2020",Layne Imason,limasonio@discuz.net,N/A,"9 Village Green Parkway",Houston,United States,"77070",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
NOM-56457-507,"10/14/2020",Hazel Saill,hsaillip@odnoklassniki.ru,+1 (913) 968-8024,"3186 Bay Lane",Kansas City,United States,"66160",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,6,82.5,9.075
NZN-71683-705,"12/13/2021",Hermann Larvor,hlarvoriq@last.fm,+1 (941) 779-2195,"65129 Becker Drive",Bradenton,United States,"34282",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,6,178.71,16.0839
WMA-34232-850,"3/8/2021",Terri Lyford,N/A,+1 (610) 942-2790,"00 Buell Avenue",Allentown,United States,"18105",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,4,119.14,15.4882
EZL-27919-704,"1/21/2021",Gabey Cogan,N/A,+1 (757) 101-9459,"05001 Continental Crossing",Hampton,United States,"23663",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,5,47.55,6.1815
ZYU-11345-774,"1/10/2021",Charin Penwarden,cpenwardenit@mlb.com,+353 (765) 345-5590,"1 Nobel Terrace",Whitegate,Ireland,D15,Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
CPW-34587-459,"3/26/2021",Milty Middis,mmiddisiu@dmoz.org,+1 (316) 736-9645,"8 Schiller Point",Wichita,United States,"67260",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,6,178.71,16.0839
NQZ-82067-394,"3/25/2022",Adrianne Vairow,avairowiv@studiopress.com,+44 (236) 517-2586,"73486 Cardinal Terrace",Thorpe,United Kingdom,BD23,Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,1,27.485,1.6491
JBW-95055-851,"7/22/2021",Anjanette Goldie,agoldieiw@goo.gl,N/A,"3729 Susan Drive",Danbury,United States,"6816",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,5,56.25,5.0625
AHY-20324-088,"9/6/2020",Nicky Ayris,nayrisix@t-online.de,+44 (627) 552-5656,"7 Reinke Circle",Kinloch,United Kingdom,PH43,Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,2,9.51,1.2363
ZSL-66684-103,"12/28/2019",Laryssa Benediktovich,lbenediktovichiy@wunderground.com,+1 (904) 330-1211,"5 Prairieview Drive",Jacksonville,United States,"32209",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,2,8.25,0.9075
WNE-73911-475,"4/20/2020",Theo Jacobovitz,tjacobovitziz@cbc.ca,+1 (713) 642-2082,"21597 Bonner Pass",Houston,United States,"77299",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,6,46.62,6.0606
EZB-68383-559,"2/21/2019",Becca Ableson,N/A,+1 (971) 254-5295,"69493 Hanson Place",Portland,United States,"97255",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,6,71.69999999999999,4.302
OVO-01283-090,"3/17/2022",Jeno Druitt,jdruittj1@feedburner.com,+1 (650) 693-6904,"1726 1st Drive",Pasadena,United States,"91186",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,2,72.91,9.4783
TXH-78646-919,"5/14/2021",Deonne Shortall,dshortallj2@wikipedia.org,+1 (714) 917-8665,"0 Kropf Lane",Santa Ana,United States,"92725",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,3,8.055,0.48329999999999995
CYZ-37122-164,"1/6/2019",Wilton Cottier,wcottierj3@cafepress.com,+1 (408) 261-7902,"341 Oak Point",San Jose,United States,"95160",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,2,16.5,1.815
AGQ-06534-750,"4/24/2019",Kevan Grinsted,kgrinstedj4@google.com.br,+353 (773) 225-6216,"3 Kennedy Plaza",Tallaght,Ireland,D24,Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,5,64.75,5.8275
QVL-32245-818,"5/30/2021",Dionne Skyner,dskynerj5@hubpages.com,+1 (719) 937-4913,"39 Kings Junction",Colorado Springs,United States,"80935",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,5,33.75,3.0375
LTD-96842-834,"7/12/2022",Francesco Dressel,N/A,N/A,"1 Fulton Road",Toledo,United States,"43605",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,6,178.71,23.232300000000002
SEC-91807-425,"1/31/2021",Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,"8424 Milwaukee Court",Beaumont,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,2,22.5,2.025
MHM-44857-599,"9/12/2019",Ambrosio Weinmann,aweinmannj8@shinystat.com,+1 (513) 966-3308,"8 Waywood Alley",Cincinnati,United States,"45999",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,1,12.95,1.6835
KGC-95046-911,"6/30/2020",Elden Andriessen,eandriessenj9@europa.eu,+1 (314) 307-5250,"64390 Sommers Road",Saint Louis,United States,"63121",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,2,51.75,4.6575
RZC-75150-413,"3/25/2020",Roxie Deaconson,rdeaconsonja@archive.org,+1 (914) 524-1161,"70166 Marcy Center",Yonkers,United States,"10705",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,5,36.45,4.0095
EYH-88288-452,"4/14/2021",Davida Caro,dcarojb@twitter.com,+1 (410) 594-3041,"476 Hoepker Place",Baltimore,United States,"21290",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,5,182.27499999999998,23.695750000000004
NYQ-24237-772,"8/16/2019",Johna Bluck,jbluckjc@imageshack.us,+1 (904) 875-3139,"8387 Del Sol Drive",Jacksonville,United States,"32230",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,4,31.08,4.0404
WKB-21680-566,"12/17/2021",Myrle Dearden,N/A,N/A,"06 Scoville Alley",Bayside,Ireland,D13,Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,3,20.25,1.8225000000000002
THE-61147-027,"12/31/2019",Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,"8424 Milwaukee Court",Beaumont,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,2,25.9,3.367
PTY-86420-119,"4/12/2021",Orland Tadman,otadmanjf@ft.com,+1 (305) 205-3682,"94 John Wall Terrace",Miami,United States,"33196",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,4,23.88,2.1492
QHL-27188-431,"9/28/2019",Barrett Gudde,bguddejg@dailymotion.com,N/A,"1 Buhler Trail",San Francisco,United States,"94121",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,2,19.02,2.4726
MIS-54381-047,"6/15/2022",Nathan Sictornes,nsictornesjh@buzzfeed.com,+353 (410) 713-0145,"26 Little Fleur Trail",Sandyford,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,5,29.849999999999998,2.6865
TBB-29780-459,"7/15/2019",Vivyan Dunning,vdunningji@independent.co.uk,N/A,"9681 Dapin Center",Punta Gorda,United States,"33982",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,1,7.77,0.6993
QLC-52637-305,"2/10/2019",Doralin Baison,N/A,+353 (214) 406-4884,"9 Dayton Park",Ballivor,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,4,119.14,15.4882
CWT-27056-328,"6/4/2022",Josefina Ferens,N/A,+1 (212) 163-1916,"51 Bluejay Point",New York City,United States,"10125",Loyality Card,Coffee Type,Roast Type,"0.2",3.645,Price per 100g,0.40095,6,21.87,2.4057
ASS-05878-128,"10/10/2020",Shelley Gehring,sgehringjl@gnu.org,+1 (864) 940-7075,"663 Westend Hill",Spartanburg,United States,"29305",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,2,17.82,1.9602
EGK-03027-418,"6/6/2021",Barrie Fallowes,bfallowesjm@purevolume.com,+1 (805) 975-3527,"1768 Hoepker Place",Bakersfield,United States,"93305",Loyality Card,Coffee Type,Roast Type,"0.2",4.125,Price per 100g,0.45375,3,12.375,1.36125
KCY-61732-849,"3/16/2019",Nicolas Aiton,N/A,+353 (861) 791-0313,"4 Colorado Center",Dungarvan,Ireland,T56,Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,2,25.9,3.367
BLI-21697-702,"12/5/2019",Shelli De Banke,sdejo@newsvine.com,+1 (314) 496-2561,"290 Ridgeview Way",Saint Louis,United States,"63169",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,2,13.5,1.215
KFJ-46568-890,"1/20/2019",Lyell Murch,N/A,+1 (260) 280-7251,"18 Darwin Park",Fort Wayne,United States,"46896",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,2,17.82,1.9602
SOK-43535-680,"4/4/2022",Stearne Count,scountjq@nba.com,+1 (952) 721-7276,"31 Holy Cross Lane",Young America,United States,"55564",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,3,24.75,2.7225
XUE-87260-201,"2/8/2022",Selia Ragles,sraglesjr@blogtalkradio.com,+1 (479) 494-1369,"214 Dwight Hill",Fort Smith,United States,"72905",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.1791,6,17.91,1.0746
CZF-40873-691,"6/30/2019",Silas Deehan,N/A,N/A,"77 Sycamore Pass",Charlton,United Kingdom,OX12,Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,2,16.5,1.815
AIA-98989-755,"5/9/2020",Sacha Bruun,sbruunjt@blogtalkradio.com,+1 (209) 784-1969,"44 Northview Lane",Stockton,United States,"95210",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.1791,1,2.985,0.1791
ITZ-21793-986,"6/11/2021",Alon Pllu,aplluju@dagondesign.com,+353 (915) 742-6707,"043 American Circle",Navan,Ireland,D11,Loyality Card,Coffee Type,Roast Type,"0.2",3.645,Price per 100g,0.40095,4,14.58,1.6038
YOK-93322-608,"11/4/2021",Gilberto Cornier,gcornierjv@techcrunch.com,N/A,"39353 Northview Avenue",Tampa,United States,"33686",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,6,89.1,9.801
LXK-00634-611,"2/20/2022",Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,"8424 Milwaukee Court",Beaumont,Ireland,D17,Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,3,35.849999999999994,2.151
CQW-37388-302,"7/3/2019",Willabella Harvison,wharvisonjx@gizmodo.com,+1 (610) 316-8430,"0 Sachs Way",Philadelphia,United States,"19104",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,3,68.655,6.17895
SPA-79365-334,"6/1/2021",Darice Heaford,dheafordjy@twitpic.com,+1 (325) 537-8835,"43 Grasskamp Junction",San Angelo,United States,"76905",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,3,38.849999999999994,5.0504999999999995
